StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Consent2,Q1,Q2,Q3,Q4_1,Q5_1,Q6a,Q6b,Q6b_5_TEXT,Q7,Q8,Q8_5_TEXT,Q9,Q9_5_TEXT,Q10,Q10_5_TEXT,Q11,Q11_5_TEXT,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_5_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19,Q20,Q21,Q22a_1,Q22a_2,Q22a_3,Q22b,Q23,Q23_5_TEXT,Q24,Q25,Q26,Q27,Q27_4_TEXT,Q28,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q33a_1,Q33a_2,Q33a_3,Q33a_4,Q33a_5,Q33a_6,Q80_1,Q80_2,Q80_3,Q80_4,Q80_5,Q80_6,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35a,Q35b,Q35c,Q35d,Q35e,Q35f,Q35g,Q35h,Q35i,Q35j,Q35k,Q35l,Q36,Q36_7_TEXT,Q38,Q38_4_TEXT,Q39,Q40,Q40_12_TEXT,Q41,Q42,Q43,Q44,Q45,Q46,Q48,Social,Private,Public,Control,yob,gender,FSA,PR,FED2013,CSD,PCtype,FEDENAME,CSDNAME,CSDTYPE,LANDAREA,pop_2021,pop_density,geo_good
2022-05-22T20:01:00Z,2022-05-22T20:18:03Z,100,1022,1,2022-05-22T20:18:04Z,anonymous,EN,1,3,3,Inflation,5,10,1,3,,5,NA,,NA,,3,,NA,,1,1,NA,1,NA,NA,NA,,NA,NA,73,NA,NA,NA,81,NA,2,2,4,3,2,2,2,3,2,3,3,2,3,2,3,1,2,1,,3,2,4,3,,2,NA,2,11,4,1,1,1,1,1,1,1,11,1,5,11,11,1,11,12,11,12,11,9,1,6,11,11,11,11,100,100,100,0,100,1,1,1,1,11,11,We are an established older neighborhood,,We are an established older neighborhood,,We are an established older neighborhood,,We are an established older neighborhood,,,It would suit our neighborhood,,It would suit our neighborhood,6,,2,,5,4,,1,150000,NA,3,1,5,1,NA,1,NA,NA,1960,2,L6S,35,35010,3521010,1,Brampton North,Brampton,CY,265.8874,656480,2469.01507931553,1
2022-05-26T09:48:32Z,2022-05-26T10:00:44Z,100,731,1,2022-05-26T10:00:45Z,anonymous,EN,1,2,2,Social Issues,9,10,1,3,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,51,NA,100,100,6,NA,100,NA,2,2,4,2,2,2,2,3,3,1,3,3,3,2,3,2,3,2,,1,2,3,1,,1,2000,2,11,6,6,4,1,1,11,1,12,12,6,12,11,11,1,11,11,9,6,11,1,12,12,11,11,12,11,0,50,NA,100,100,6,6,6,6,11,11,,,,,,,,,,Fits with the current standard of my neighbourhood,,Fits with the current standard of my neighborhood,4,,2,,9,1,,2,90000,NA,2,2,2,2,NA,1,NA,NA,1991,2,P1A,35,35070,3548044,1,Nipissing--Timiskaming,North Bay,CY,315.529,52662,166.9006652320389,1
2022-05-26T08:54:05Z,2022-05-26T09:04:42Z,100,637,1,2022-05-26T09:04:43Z,anonymous,EN,1,4,4,Inflation,10,10,1,1,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,81,0,81,51,0,71,100,71,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,3,2,,1,2,2,2,,2,1075,3,11,1,1,1,1,1,12,6,8,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,0,0,100,100,0,11,11,11,11,11,11,,Provide housing to more people,,Provide housing to more people,,Provide housing to more people,,Provide housing to more people,,People that prefer living in a hosue,,People that prefer living in a house,4,,1,,7,1,,1,31000,NA,6,2,1,3,NA,NA,1,NA,1991,1,L4M,35,35005,3543042,1,Barrie--Springwater--Oro-Medonte,Barrie,CY,99.0088,147829,1493.0895031552752,1
2022-05-21T18:20:08Z,2022-05-21T18:34:31Z,100,862,1,2022-05-21T18:34:31Z,anonymous,EN,1,2,2,Inflation,3,7,1,3,,1,2,,NA,,NA,,NA,,NA,NA,NA,1,1,NA,NA,Whatever the loser freedom fighters party is,41,83,46,NA,66,27,24,29,1,3,2,3,3,3,2,3,2,2,3,1,2,4,3,3,3,3,,2,1,1,1,,1,1600,1,11,11,11,9,6,4,8,8,6,5,6,9,6,4,10,6,1,11,2,8,9,7,5,7,7,5,3,100,100,75,100,75,1,1,1,1,7,8,Doesn’t fit in with the neighborhood,,Too many ppl in the area,,Doesn’t fit in with the area,,Too busy,,,Already have them,,Already have them,4,,2,,10,1,,1,110000,NA,6,2,1,2,NA,NA,NA,1,1987,2,N6H,35,35053,3539036,1,London West,London,CY,420.4995,422324,1004.3388874421967,1
2022-05-26T09:35:48Z,2022-05-26T09:58:29Z,100,1361,1,2022-05-26T09:58:30Z,anonymous,EN,1,3,3,Voter fraud,8,8,1,2,,1,5,New Blue,NA,,NA,,NA,,1,NA,1,1,NA,NA,NA,,0,44,2,4,39,0,0,5,3,3,4,3,3,3,3,2,1,2,2,2,3,4,4,4,3,3,,2,2,3,1,,2,1500,2,11,11,11,8,3,1,12,1,6,11,1,10,10,6,10,11,1,1,6,9,1,1,6,1,6,10,6,75,50,50,50,100,10,7,10,7,7,9,,Smaller storey buildings are more able to fight fires than Highrises,,"Could house more, but not to fire safe when a fire breaks out on higher levels",,Same as for 6 Storey buildings,,Same as for the 15 Storey Rental Tower,,People not so congested together,,Same as the reason for single detached houses,6,,2,,6,2,,1,57000,NA,1,1,3,3,NA,NA,NA,1,1958,2,L6S,35,35010,3521010,1,Brampton North,Brampton,CY,265.8874,656480,2469.01507931553,1
2022-05-19T16:53:03Z,2022-05-19T17:05:19Z,100,736,1,2022-05-19T17:05:20Z,anonymous,EN,1,3,3,"Inflation, i need a codt of living raise to keep up with rates.",2,4,1,3,,1,3,,NA,,NA,,NA,,1,1,NA,NA,NA,NA,NA,,17,9,72,NA,10,12,79,NA,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,2,,2,2,3,2,,2,370,2,1,1,1,1,1,1,9,4,8,6,5,6,9,4,9,11,12,11,11,11,5,8,12,11,11,12,11,50,50,25,50,25,11,8,11,6,11,11,,Don't know,,Don't know,,Don't know,,,,Don't know,,Don't know,6,,2,,5,2,,2,24000,NA,3,2,1,4,NA,NA,1,NA,1968,2,L8S,35,35038,3525005,1,Hamilton West--Ancaster--Dundas,Hamilton,C,1118.3101,569353,509.11907171365084,1
2022-05-26T07:17:36Z,2022-05-26T07:43:38Z,100,1561,1,2022-05-26T07:43:38Z,anonymous,EN,1,3,2,Covid health care,8,10,1,2,,1,2,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,16,100,30,40,85,9,7,56,3,3,3,3,3,3,3,3,2,3,3,1,2,3,2,1,1,3,,1,2,1,1,,2,450,2,11,9,5,1,1,1,7,11,4,6,11,1,4,7,11,4,1,11,1,1,1,1,4,6,6,11,4,75,75,100,100,100,1,4,9,1,11,6,I have lived next to small brown stone units and the magority of residents desrespected our property and were pigs residents,,Our co.munity is entirely single family homes on a protected  ravine green belt,,,Owners tend to be responsible,To dense,,,Our community is only single homes,,,2,,1,,11,4,,2,65000,NA,1,1,2,6,1,NA,NA,NA,1951,1,M1C,35,35097,3520005,1,Scarborough--Rouge Park,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-21T12:05:25Z,2022-05-21T12:15:48Z,100,622,1,2022-05-21T12:15:49Z,anonymous,EN,1,1,1,"guns, drugs, gangs",10,10,1,2,,1,2,,NA,,NA,,NA,,NA,NA,NA,1,NA,NA,1,,100,100,100,NA,100,11,13,2,3,3,3,3,3,3,3,2,3,3,3,2,2,1,1,1,1,3,,1,1,4,1,,1,5000,1,11,11,11,11,11,11,11,1,1,1,1,11,11,1,1,11,1,1,1,11,1,1,11,11,11,1,11,50,100,100,50,100,11,11,11,11,11,11,,more homes,,"more, more homes",,"more, more, more homes",,"more, more, more, more homes",,homes,,small family homes,4,,1,,6,3,,1,1000000,NA,6,2,1,1,NA,NA,1,NA,1985,1,M1E,35,35097,3520005,1,Scarborough--Rouge Park,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T08:32:09Z,2022-05-26T08:40:16Z,100,487,1,2022-05-26T08:40:17Z,anonymous,EN,1,2,2,Cost of living & inflation,6,6,1,5,Unsure,2,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,2,2,2,2,2,6,,NA,2,5,1,,2,NA,2,8,6,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,75,75,50,75,75,12,12,12,12,12,12,,,,,,,,,,,,,7,No idea,2,,6,2,,2,52000,NA,1,1,2,2,1,NA,NA,NA,1956,2,L1P,NA,35114,3518009,NA,Whitby,Whitby,T,146.6948,138501,944.143896034488,1
2022-05-26T07:19:06Z,2022-05-26T07:30:51Z,100,704,1,2022-05-26T07:30:51Z,anonymous,EN,1,3,3,government debt,8,8,1,2,,1,6,,NA,,NA,,2,,1,NA,1,NA,NA,NA,NA,,9,40,8,49,37,15,7,61,1,3,4,3,3,3,3,2,2,2,2,1,2,4,2,2,2,3,,3,1,2,1,,2,1600,2,11,11,9,7,4,4,6,9,5,5,5,7,7,4,6,8,9,11,7,7,7,4,8,5,8,5,4,75,50,100,75,100,4,2,4,2,4,4,My town is close to it's limit in water services,,My town is close to it's limit in water services,,My town is close to it's limit in water services,,My town is close to it's limit in water services,,My town is close to it's limit in water services,,My town is close to it's limit in water services,,1,,1,,8,1,,3,135000,NA,3,1,3,2,NA,NA,NA,1,1958,1,L9W,35,35022,3522014,1,Dufferin--Caledon,Orangeville,T,15.1629,30167,1989.5270693600828,1
2022-05-26T07:50:59Z,2022-05-26T08:01:06Z,100,607,1,2022-05-26T08:01:07Z,anonymous,EN,1,2,2,Gas prices,5,6,1,2,,1,2,,NA,,NA,,NA,,1,NA,1,NA,NA,NA,NA,,NA,80,NA,48,80,NA,NA,NA,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,,2,2,2,1,,2,3000,2,11,11,11,11,10,10,6,8,6,7,6,8,8,9,9,6,6,10,7,7,7,4,6,7,6,10,8,100,50,75,50,75,6,6,6,6,8,8,,,,,,,,,,Jobs,,Jobs,2,,1,,4,4,,2,100000,NA,1,1,3,6,NA,1,NA,NA,1960,1,L3Z,35,35119,3543014,1,York--Simcoe,Bradford West Gwillimbury,T,200.6757,42880,213.6780885777401,1
2022-05-19T15:41:38Z,2022-05-19T16:00:18Z,100,1120,1,2022-05-19T16:00:19Z,anonymous,EN,1,2,2,Climate Change,4,7,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,95,0,45,72,4,100,50,85,1,1,1,1,1,1,1,3,3,3,3,2,3,1,2,2,2,1,,2,2,2,1,,2,1000,2,11,11,6,6,6,6,12,12,12,12,12,12,12,12,12,9,8,9,8,11,9,12,12,12,12,12,12,0,100,100,100,100,12,12,12,12,12,12,,,,,,,,,,,,,3,,1,,4,4,,1,32000,NA,1,1,2,3,NA,NA,1,NA,1945,1,L2M,35,35089,3526053,1,St. Catharines,St. Catharines,CY,96.1956,136803,1422.1336526826592,1
2022-05-26T08:39:52Z,2022-05-26T09:02:59Z,100,1387,1,2022-05-26T09:03:00Z,anonymous,EN,1,2,2,Cost of living,1,6,1,1,,1,2,,NA,,NA,,NA,,NA,NA,1,1,1,NA,NA,New Blue Party and Ontario Party,39,50,29,20,50,8,27,NA,3,2,4,3,1,3,3,2,2,2,3,2,3,3,2,1,1,1,,3,2,2,2,,2,2500,2,11,10,9,8,6,3,8,12,6,8,11,6,10,7,4,11,11,11,11,11,11,11,11,11,11,6,6,50,50,50,25,25,7,9,4,6,1,3,,Increase supply of shelter and reduce ownership hysteria,,Increase supply of shelter and maximize space and increase availability to keep lid on prices,Poor density and less supply equal higher prices,,,,"Sprawl, waste of land, home ownership should not be allowed",,"Sprawl, waste of land, home ownership should not be allowed",,7,Academics,1,,11,1,,1,200000,NA,1,1,2,6,NA,NA,NA,1,1969,1,M1V,35,35096,3520005,1,Scarborough North,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-21T04:29:29Z,2022-05-21T04:46:36Z,100,1026,1,2022-05-21T04:46:36Z,anonymous,EN,1,4,4,Economy,10,10,1,2,,1,2,,NA,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,0,100,0,7,100,0,0,5,3,3,4,3,2,3,2,3,1,3,3,1,2,4,3,2,2,3,,1,2,1,1,,2,2000,2,11,11,11,6,5,1,1,11,11,11,11,11,11,11,2,11,1,1,10,11,1,1,11,11,11,11,10,0,100,0,NA,NA,11,11,11,11,12,12,,I want to be part of the solution not the problem,,Better use and savings of municipality resources,,It's fine with my way of thinking about house affordability,,We should not be affraid of higher residential density,,,,,1,,1,,3,1,,1,90000,NA,2,1,2,3,NA,NA,1,NA,1962,1,L5B,35,35058,3521005,1,Mississauga Centre,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-18T16:55:47Z,2022-05-18T17:01:43Z,100,355,1,2022-05-18T17:01:44Z,anonymous,EN,1,1,1,tertyuio,10,10,1,1,,2,3,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,95,77,94,87,97,95,78,85,4,4,1,1,1,1,4,1,1,1,3,1,3,1,1,1,1,4,,2,1,2,1,,NA,NA,2,11,11,11,10,10,10,11,10,10,10,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,75,75,75,25,75,11,11,11,11,10,11,,fghjk,,dfghjk,,gfhgkjl,,fghjkl,,fdghjkl,,dfghjkl,5,,2,,8,1,,1,100000,NA,1,1,2,6,NA,1,NA,NA,1990,2,,NA,NA,NA,NA,,,,NA,NA,NA,0
2022-05-26T08:55:38Z,2022-05-26T09:11:57Z,100,979,1,2022-05-26T09:11:58Z,anonymous,EN,1,2,2,Pollution,3,4,3,NA,,2,4,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,56,19,13,84,70,50,39,24,3,1,4,2,2,3,4,2,3,2,3,1,3,2,3,1,2,4,,2,1,3,3,,2,4,2,11,9,9,5,2,1,5,1,11,4,6,4,8,4,6,6,9,5,6,6,4,8,9,6,4,5,9,100,25,50,25,100,6,10,8,9,9,10,,,,s,,d,,d,,h,,w,4,,2,,5,2,,2,64000,NA,6,2,4,2,NA,NA,1,NA,2001,2,L6A,35,35043,3519028,1,King--Vaughan,Vaughan,CY,272.4441,323103,1185.9423639564961,1
2022-05-26T20:15:47Z,2022-05-26T20:21:48Z,100,361,1,2022-05-26T20:21:49Z,anonymous,EN,1,2,4,oijjjij,5,5,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,85,0,60,30,0,94,50,NA,1,1,1,1,1,1,1,3,3,3,3,3,3,2,4,2,4,1,,1,2,2,1,,2,2999,2,1,5,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,25,25,25,0,6,6,6,6,6,6,,,,,,,,,,,,,6,,1,,9,5,,1,1,NA,1,1,3,6,1,NA,NA,NA,1970,1,M3C,35,35019,3520005,1,Don Valley East,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T09:01:35Z,2022-05-26T09:06:13Z,100,277,1,2022-05-26T09:06:13Z,anonymous,EN,1,1,2,Education,9,8,1,1,,2,2,,NA,,NA,,NA,,NA,NA,NA,1,NA,NA,NA,,77,90,77,60,95,88,92,59,2,2,3,2,2,3,3,2,3,2,3,2,1,1,1,2,1,1,,1,1,1,1,,1,9212,1,10,10,10,10,9,8,9,10,10,11,10,11,11,11,11,11,10,11,11,10,11,10,11,11,11,10,9,75,75,100,25,25,11,11,11,10,11,11,,Its good,,Good for economy,,Good for everyone,,Good,,Good for everyone,,Good,4,,1,,11,1,,1,999999,NA,1,1,4,6,NA,1,NA,NA,1990,1,M2J,35,35020,3520005,1,Don Valley North,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-22T23:04:38Z,2022-05-22T23:29:48Z,100,1510,1,2022-05-22T23:29:49Z,anonymous,EN,1,3,3,Environmental protection,8,6,1,4,,5,NA,,NA,,4,,NA,,NA,1,NA,NA,1,NA,NA,New Blue,38,22,82,100,26,32,100,100,4,4,4,4,4,4,4,3,3,1,3,3,3,2,3,2,2,4,,1,1,2,1,,2,1000,2,11,11,9,7,5,2,11,1,1,3,4,12,11,11,1,11,8,11,6,11,3,3,3,9,9,12,11,0,100,0,100,100,9,7,9,7,6,7,,"If the rent is affordable, this word allow a few more people to live here. However, my neighbourhood already has a high residential density,  so we really can't squeeze in much more. Also, we are fast becoming a food desert for people who do not own cars. We need more grocery stores. And our sewers are failing. This must be addressed before we build more housing.",,Only if the rents are controlled would I support this.,,We could likely accommodate another small condo building in our neighbourhood.,,"I am now retracting my support of this idea, given the number of condo towers already approved for my neighbourhood. We can't support any more.",,,,"Near my condo building, most of the single-family dwellings are semis, so it would fit with the character of the neighbourhood.",1,,2,,9,4,,1,70000,NA,1,1,2,6,NA,NA,NA,1,1956,2,M4S,35,35090,3520005,1,Toronto--St. Paul's,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T07:32:39Z,2022-05-26T07:47:50Z,100,911,1,2022-05-26T07:47:51Z,anonymous,EN,1,2,2,health care for seniors,7,8,1,2,,5,NA,,NA,,2,,NA,,1,NA,1,NA,NA,NA,NA,,17,72,14,52,61,5,32,55,2,3,4,3,3,3,3,2,2,3,3,2,2,2,2,2,2,3,,2,1,3,1,,2,225,2,11,11,11,11,11,11,9,9,6,8,5,8,11,7,7,9,11,11,8,7,7,6,9,9,8,11,9,75,75,25,75,75,11,2,11,2,11,11,,6 story should be the maximum height for my neighbourhood,too high for my neighbourhood--destroys the village feeling,,,they are here already,too high for my neighbourhood,,,no problem,,i already live in one,1,,1,,10,4,,1,94000,NA,6,2,1,3,NA,1,NA,NA,1938,1,M4L,35,35007,3520005,1,Beaches--East York,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-21T09:12:12Z,2022-05-21T09:31:24Z,100,1151,1,2022-05-21T09:31:24Z,anonymous,EN,1,2,2,"Jobs, living expenses",4,8,1,1,,2,1,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,74,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,3,3,2,3,2,3,2,2,2,2,6,,NA,2,3,2,,2,2000,2,6,5,4,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,100,100,NA,50,25,6,6,6,6,6,6,,,,,,,,,,,,,6,,2,,6,1,,2,100,NA,4,1,3,1,NA,NA,NA,1,1974,2,N5V,35,35051,3539036,1,London--Fanshawe,London,CY,420.4995,422324,1004.3388874421967,1
2022-05-19T16:08:47Z,2022-05-19T16:17:09Z,100,501,1,2022-05-19T16:17:10Z,anonymous,EN,1,2,2,Housing,6,6,1,1,,3,NA,,1,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,58,73,70,51,51,63,59,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,3,1,3,2,,2,3000,2,11,8,7,6,5,4,10,6,7,9,8,6,8,8,7,8,6,7,6,6,8,10,6,7,9,10,5,50,50,50,50,50,9,9,7,5,4,10,,I do not agree,,I do not agree,,I do not kjow,I do not know,,I do not know,,,Yes,3,,2,,7,2,,2,25000,NA,1,2,2,6,NA,NA,NA,1,1983,2,L6X,35,35011,3521010,1,Brampton South,Brampton,CY,265.8874,656480,2469.01507931553,1
2022-05-19T14:53:16Z,2022-05-19T15:05:21Z,100,725,1,2022-05-19T15:05:22Z,anonymous,EN,1,1,2,Improving health care,2,2,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,76,0,34,NA,0,76,44,NA,1,1,1,1,1,1,1,3,3,3,3,3,2,2,4,2,3,1,,2,1,3,1,,1,650,2,10,10,6,6,4,4,7,10,1,6,3,7,8,4,6,6,11,11,6,9,1,1,4,8,3,5,8,50,100,25,100,100,5,4,5,5,7,6,Increased density,,Increased density,,Increased density,,Increased density,,,New houses but lower density impact.,,,5,,2,,9,1,,2,89000,NA,3,2,1,3,NA,NA,NA,1,1961,2,N2A,35,35047,3530013,1,Kitchener South--Hespeler,Kitchener,CY,136.8149,256885,1877.6098217372523,1
2022-05-19T15:07:59Z,2022-05-19T15:19:35Z,100,696,1,2022-05-19T15:19:36Z,anonymous,EN,1,2,2,healthcare,5,5,2,NA,,2,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,55,18,51,52,8,48,50,49,1,1,1,1,1,1,1,3,3,3,3,3,3,2,3,2,3,1,,2,2,3,2,,2,940,2,9,5,4,3,2,1,8,8,8,8,8,6,5,8,5,6,6,6,6,6,6,6,6,6,6,6,6,50,50,50,50,50,6,6,6,5,6,6,,,,,,,obstruction of sky view,,,,,,6,,1,,9,12,on medical leave,1,19000,NA,1,2,2,1,NA,NA,1,NA,1959,1,M4B,35,35007,3520005,1,Beaches--East York,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-18T17:31:46Z,2022-05-18T17:51:15Z,100,1169,1,2022-05-18T17:51:15Z,anonymous,EN,1,4,4,Inflation,8,9,1,2,,1,6,,NA,,NA,,2,,1,NA,NA,1,NA,NA,NA,,3,44,17,3,28,2,9,13,2,1,4,3,1,3,2,3,2,3,3,3,3,4,4,4,4,3,,2,2,3,2,,2,3000,1,11,9,7,4,2,1,8,9,1,9,2,3,11,11,8,11,11,8,9,4,6,4,1,10,11,11,11,100,75,50,50,100,9,1,8,2,11,11,,Yes,Our area is already developed and getting cramed,,,Older or single families who dont want or cant afford a house,Not enough room,,,More houses for families that want a house,,More houses for familes that want a house or semi,1,,2,,5,6,,2,72000,NA,1,1,4,2,NA,1,NA,NA,1982,2,N0B,35,35016,3530004,2,Cambridge,North Dumfries,TP,188.0908,10619,56.45677513201071,1
2022-05-26T10:28:27Z,2022-05-26T10:36:44Z,100,497,1,2022-05-26T10:36:44Z,anonymous,EN,1,2,2,Cost of living,6,2,2,NA,,6,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,4,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,4,4,4,6,,NA,2,5,3,,1,1400,2,11,10,1,1,1,1,7,6,5,6,6,7,6,6,5,6,6,7,7,7,5,5,6,6,5,5,5,100,100,0,100,0,5,5,4,5,4,7,Idk,,Idk,,Idk,,Idk,,Idk,,,We have one,6,,2,,5,5,,2,35000,NA,2,1,3,6,NA,NA,NA,1,1999,2,L3K,35,35066,3526011,1,Niagara Centre,Port Colborne,CY,121.9886,20033,164.22026320492242,1
2022-05-22T04:20:01Z,2022-05-22T04:31:06Z,100,665,1,2022-05-22T04:31:07Z,anonymous,EN,1,3,3,Gas prices and inflation,4,6,1,3,,1,2,,NA,,NA,,NA,,NA,NA,NA,1,1,NA,NA,Ontario Party,28,52,34,NA,18,11,9,9,3,3,4,2,1,3,2,1,1,2,3,1,1,4,4,2,3,3,,3,2,2,1,,2,2200,3,11,11,8,6,4,1,11,11,1,4,1,9,1,11,11,1,10,11,4,8,1,2,10,6,2,1,11,100,75,50,75,50,8,6,7,6,10,10,,,,,,,,,,,,,2,,2,,8,1,,2,150000,NA,1,2,2,1,NA,1,NA,NA,1968,2,L8G,35,35036,3525005,1,Hamilton East--Stoney Creek,Hamilton,C,1118.3101,569353,509.11907171365084,1
2022-05-19T13:27:19Z,2022-05-19T13:49:19Z,100,1320,1,2022-05-19T13:49:19Z,anonymous,EN,1,2,2,For the people not the popular way,8,10,1,2,,1,1,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,88,59,80,NA,55,NA,81,NA,2,2,2,1,2,1,2,2,3,2,3,2,2,3,3,3,3,1,,3,1,2,1,,2,900,2,9,5,4,3,2,1,6,6,6,7,5,7,6,6,6,6,8,8,8,9,8,4,7,8,5,7,7,75,75,75,50,100,7,9,8,9,6,6,,If you are going to build why not more,,You need more rental why not build bigger,,It’s not a matter of support but home are needef,,Home are needef,,,,,5,,2,,5,4,,1,95000,NA,6,2,1,3,NA,NA,NA,1,1951,2,M1H,35,35095,3520005,1,Scarborough--Guildwood,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T09:01:22Z,2022-05-26T09:09:30Z,100,487,1,2022-05-26T09:09:31Z,anonymous,EN,1,4,4,Living,0,0,2,NA,,4,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,0,0,0,0,0,0,0,0,2,4,3,2,4,2,1,3,3,3,3,1,3,4,4,4,4,6,,NA,2,4,2,,2,1700,3,11,6,10,1,1,1,11,1,11,11,9,11,11,1,11,7,11,11,6,11,1,1,1,6,11,11,7,100,50,100,50,100,11,6,5,5,11,11,,"It's not too expensive to build, and it gives people housing",,,It's not enough people to house.,,It cost way too much tax money to build,,,Because I believe houses are a lot more prettier than building complex even though it houses only a family but at the same time it's prettier and a lot easier to build,,It can house two families and it's a lot prettier instead of a big box of an apartment complex,3,,2,,5,2,,1,14000,NA,6,1,1,1,NA,NA,NA,1,1992,2,P3C,35,35103,3553005,1,Sudbury,Greater Sudbury / Grand Sudbury,CV,3186.2598,166004,52.09995744854202,1
2022-05-26T17:40:25Z,2022-05-26T17:47:52Z,100,446,1,2022-05-26T17:47:52Z,anonymous,EN,1,2,2,inflation/cost of living,6,5,1,2,,1,2,,NA,,NA,,NA,,NA,NA,NA,1,NA,NA,NA,,31,57,50,24,48,28,20,29,2,2,1,3,3,3,2,2,3,2,3,2,3,3,2,2,2,6,,NA,1,2,1,,2,1800,2,9,9,7,5,2,1,8,7,6,4,4,4,7,3,5,7,7,8,7,6,6,6,6,6,8,8,7,50,75,50,75,75,8,7,8,7,8,8,,There are spaces where this could be done with minimal disruption,,There are spaces where this could be done with minimal disruption,,There are spaces where this could be done with minimal disruption,,There are spaces where this could be done with minimal disruption,,There are spaces where this could be done with minimal disruption,,There are spaces where this could be done with minimal disruption,1,,1,,10,1,,2,145000,NA,1,1,5,6,1,NA,NA,NA,1968,1,N9V,35,35026,3537028,1,Essex,Amherstburg,T,183.7604,23524,128.01452325963592,1
2022-05-26T11:06:28Z,2022-05-26T11:18:12Z,100,704,1,2022-05-26T11:18:13Z,anonymous,EN,1,3,3,Freedom,1,4,2,NA,,1,2,,NA,,NA,,NA,,1,NA,1,NA,NA,NA,NA,,NA,60,NA,34,10,NA,0,NA,3,3,3,3,3,3,3,2,1,2,2,2,2,4,4,4,4,3,,2,2,3,1,,2,1700,2,9,7,7,5,1,1,3,9,1,6,2,1,6,4,6,5,5,11,5,7,5,12,12,12,10,8,7,75,75,50,50,50,12,12,12,12,7,7,,,,,,,,,,family homes,,Family homes,4,,2,,6,1,,3,NA,NA,1,1,2,1,1,NA,NA,NA,1973,2,K0K,35,35006,3512015,2,Bay of Quinte,Quinte West,CY,495.4493,46560,93.9753068578359,1
